time,latitude,longitude,mag,id,updated,place,type,geom,state
51:16.2,36.5032,-99.0519,3.5,usb000smcn,42:49.0,"15km ENE of Mooreland, Oklahoma",earthquake,0101000020AD10000065AA605452C358C071AC8BDB68404240,Oklahoma
49:34.1,46.8861,-112.5391,3.3,mb14837402,46:28.4,"13km SE of Lincoln, Montana",earthquake,0101000020AD1000008351499D80225CC0287E8CB96B714740,Montana
59:53.5,14.6503,-92.6077,4.8,usb000smaq,10/11/2014 20:04,"21km WSW of Puerto Madero, Mexico",earthquake,0101000020AD100000DE718A8EE42657C0772D211FF44C2D40,
15:17.6,18.2796,-68.2175,3.3,pr14288000,21/10/2014 18:47,"38km SSE of Punta Cana, Dominican Republic",earthquake,0101000020AD10000052B81E85EB0D51C02BF697DD93473240,
21:02.4,14.7,-93.825,4,usc000su6b,07/11/2014 21:11,"127km SSW of Pijijiapan, Mexico",earthquake,0101000020AD100000CDCCCCCCCC7457C06666666666662D40,
45:05.2,37.4801667,-118.7883333,3.06,nc72327246,19/11/2014 13:58,"24km SE of Mammoth Lakes, California",earthquake,0101000020AD1000004176830D74B25DC06A90381A76BD4240,California
31:47.3,37.4811667,-118.7865,3.42,nc72327201,19/11/2014 13:55,"24km SE of Mammoth Lakes, California",earthquake,0101000020AD1000007593180456B25DC04E36D4DE96BD4240,California
20:09.1,37.4798333,-118.7896667,3.06,nc72327121,19/11/2014 13:28,"24km SE of Mammoth Lakes, California",earthquake,0101000020AD10000061CF32E689B25DC01084752D6BBD4240,California
19:31.1,17.044,-95.169,4.2,usc000su6a,19/11/2014 13:09,"11km NW of San Juan Guichicovi, Mexico",earthquake,0101000020AD100000894160E5D0CA57C025068195430B3140,
57:45.0,12.8915,-70.2308,4.4,usb000sr4w,22/11/2014 10:14,"35km NNW of Arasji, Aruba",earthquake,0101000020AD100000ADFA5C6DC58E51C09CC420B072C82940,
14/10/2014 18:32,59.9489,-153.0212,3.1,ak11418846,19/11/2014 10:34,"61km SSW of Redoubt Volcano, Alaska",earthquake,0101000020AD1000009B559FABAD2063C05396218E75F94D40,Alaska
28:32.1,36.3507,-97.0931,3.1,usb000sm3h,19/11/2014 10:07,"18km ENE of Perry, Oklahoma",earthquake,0101000020AD1000007DD0B359F54558C0865AD3BCE32C4240,Oklahoma
59:54.5,8.9766,-82.5299,4.3,usb000sr4s,19/11/2014 12:23,"14km NNE of Cerro Punta, Panama",earthquake,0101000020AD100000A089B0E1E9A154C0158C4AEA04F42140,
14/10/2014 13:44,53.4892,-165.2523,3.6,usb000snmi,18/11/2014 11:23,"79km SSE of Akutan, Alaska",earthquake,0101000020AD100000FC1873D712A864C0029A081B9EBE4A40,
04:34.4,19.2436,-68.2283,3.5,pr14287000,18/11/2014 11:33,"75km NNE of Punta Cana, Dominican Republic",earthquake,0101000020AD100000516B9A779C0E51C03C4ED1915C3E3340,
27:22.8,12.3079,-88.2137,4.6,usb000sm19,26/11/2014 11:36,"95km WSW of Jiquilillo, Nicaragua",earthquake,0101000020AD100000EFC9C342AD0D56C076E09C11A59D2840,
23:44.2,11.5139,-87.4127,4.3,usb000slzi,18/11/2014 07:54,"102km WSW of Masachapa, Nicaragua",earthquake,0101000020AD100000CAC342AD69DA55C02CD49AE61D072740,
26:18.8,36.6573,-97.9028,3.3,usb000slyd,51:26.6,"22km SW of Medford, Oklahoma",earthquake,0101000020AD1000000BB5A679C77958C095D4096822544240,Oklahoma
06:01.3,35.813,-97.4106,3.1,usb000slxz,55:32.7,"7km S of Guthrie, Oklahoma",earthquake,0101000020AD10000035EF3845475A58C0F2D24D6210E84140,Oklahoma
55:44.8,36.5189,-98.4728,3.3,usb000slxq,27:32.1,"18km W of Helena, Oklahoma",earthquake,0101000020AD1000002063EE5A429E58C07CF2B0506B424240,Oklahoma
14:34.6,11.4072,-86.9013,4.3,usb000sr48,09/11/2014 20:13,"59km SW of Masachapa, Nicaragua",earthquake,0101000020AD100000A1F831E6AEB955C0C6DCB5847CD02640,
01:32.1,12.3131,-88.2005,4.5,usb000slws,14:52.6,"94km WSW of Jiquilillo, Nicaragua",earthquake,0101000020AD10000046B6F3FDD40C56C055C1A8A44EA02840,
51:34.5,12.5262,-88.1225,7.3,usb000slwn,32:42.0,"74km S of Intipuca, El Salvador",earthquake,0101000020AD100000A4703D0AD70756C0764F1E166A0D2940,
31:16.4,9.2773,-83.95,4.5,usb000slwj,31:54.8,"28km WSW of San Isidro, Costa Rica",earthquake,0101000020AD100000CDCCCCCCCCFC54C0925CFE43FA8D2240,
18:06.8,35.4777,-97.3543,3,usb000sm63,39:39.5,"3km WSW of Nicoma Park, Oklahoma",earthquake,0101000020AD100000423EE8D9AC5658C04CA60A4625BD4140,Oklahoma
34:50.6,18.9213,-64.5176,3.1,pr14286000,28/10/2014 19:28,"56km N of Road Town, British Virgin Islands",earthquake,0101000020AD100000371AC05B202150C007CE1951DAEB3240,
13/10/2014 19:04,71.2962,-135.1575,3.5,ak11417410,25:14.2,"220km NNW of Tuktoyaktuk, Canada",earthquake,0101000020AD100000D7A3703D0AE560C0D044D8F0F4D25140,
13/10/2014 17:11,61.2378,-147.0929,3,ak11417250,53:03.2,"41km WNW of Valdez, Alaska",earthquake,0101000020AD1000008CB96B09F96262C0917EFB3A709E4E40,Alaska
03:11.6,36.82,-97.718,3,usb000slm0,19/11/2014 11:58,"2km NE of Medford, Oklahoma",earthquake,0101000020AD100000CAA145B6F36D58C0295C8FC2F5684240,Oklahoma
24:54.2,35.7341,-97.5254,3.2,usb000sljv,00:20.9,"9km NNW of Edmond, Oklahoma",earthquake,0101000020AD10000061545227A06158C02EFF21FDF6DD4140,Oklahoma
13/10/2014 09:20,59.0022,-152.3094,3.7,ak11416850,19/11/2014 02:14,"79km SSW of Homer, Alaska",earthquake,0101000020AD1000003D2CD49AE60963C08E06F01648804D40,
58:19.5,36.6512,-97.9235,3.1,usb000slih,18/11/2014 03:50,"24km SW of Medford, Oklahoma",earthquake,0101000020AD100000C976BE9F1A7B58C0DE9387855A534240,Oklahoma
29:40.2,14.613,-92.552,4.7,usb000sli8,19/11/2014 08:44,"18km SW of Puerto Madero, Mexico",earthquake,0101000020AD10000017D9CEF7532357C060E5D022DB392D40,
43:51.1,19.1608,-155.5965,4,hv60788561,06:04.6,"13km WSW of Pahala, Hawaii",earthquake,0101000020AD1000000C022B87167363C0613255302A293340,Hawaii
43:51.1,19.1608,-155.5965,4,usb000slgz,26/10/2014 20:48,"13km WSW of Pahala, Hawaii",earthquake,0101000020AD1000000C022B87167363C0613255302A293340,Hawaii
27:17.6,37.2405,-117.3226,3.25,nn00463730,28/10/2014 22:01,"52km S of Goldfield, Nevada",earthquake,0101000020AD100000226C787AA5545DC0105839B4C89E4240,Nevada
44:30.1,36.2869,-96.9192,3.2,usb000slfy,44:40.4,"11km WSW of Pawnee, Oklahoma",earthquake,0101000020AD100000ED9E3C2CD43A58C0789CA223B9244240,Oklahoma
20:54.6,37.4788333,-118.7855,3.54,nc72325846,21/11/2014 18:14,"25km SE of Mammoth Lakes, California",earthquake,0101000020AD10000083C0CAA145B25DC02DDED9684ABD4240,California
15:50.5,37.4773333,-118.783,3.08,nc72325826,21/11/2014 18:13,"25km SE of Mammoth Lakes, California",earthquake,0101000020AD100000263108AC1CB25DC05865F04119BD4240,California
13:50.0,37.4766667,-118.7821667,3.6,nc72325816,49:23.5,"25km SE of Mammoth Lakes, California",earthquake,0101000020AD1000004D21EB040FB25DC0CFCB176A03BD4240,California
16:04.3,34.0331667,-116.3168333,3.3,ci37278432,12:08.7,"12km S of Joshua Tree, California",earthquake,0101000020AD10000028722DFF46145DC07BE871CE3E044140,California
12/10/2014 19:40,36.6702,-98.3018,3,usb000slcd,03:58.0,"10km SSE of Cherokee, Oklahoma",earthquake,0101000020AD100000B37BF2B0509358C0BDE3141DC9554240,Oklahoma
30:36.2,19.5835,-64.392,3.3,pr14285007,17/11/2014 12:29,"131km N of Road Town, British Virgin Islands",earthquake,0101000020AD1000000C022B87161950C04C37894160953340,
28:40.7,23.519,-108.6561,4,usb000slb1,23/11/2014 09:19,"118km ENE of San Jose del Cabo, Mexico",earthquake,0101000020AD100000F5B9DA8AFD295BC0BF9F1A2FDD843740,
03:25.8,37.2385,-97.9767,3.2,usb000slap,51:55.9,"6km SE of Harper, Kansas",earthquake,0101000020AD1000003480B740827E58C04A0C022B879E4240,Kansas
09:50.5,49.2029,-128.9566,3.7,usb000sl9e,59:49.6,"199km SW of Port Hardy, Canada",earthquake,0101000020AD100000516B9A779C1E60C0E02D90A0F8994840,
34:13.7,41.8966,-119.6319,3.19,nn00463568,32:22.2,"67km ESE of Lakeview, Oregon",earthquake,0101000020AD100000EA95B20C71E85DC0FBCBEEC9C3F24440,Nevada
28:21.3,16.7139,-60.6163,4.2,usb000sl93,29/10/2014 20:11,"66km NE of Grande Anse, Guadeloupe",earthquake,0101000020AD1000002D431CEBE24E4EC0499D8026C2B63040,
25:25.0,8.3968,-83.0433,4.7,usb000sl8a,15/11/2014 04:35,"19km W of Finca Blanco Numero Uno, Panama",earthquake,0101000020AD100000ADFA5C6DC5C254C0091B9E5E29CB2040,
15:30.6,37.057,-104.916,3,usp000jsfc,48:52.3,Colorado,earthquake,0101000020AD100000B4C876BE9F3A5AC09DEFA7C64B874240,Colorado
24:59.1,47.1013,-122.737,3.5,uw60891152,41:21.3,"6km NNE of Tanglewilde-Thompson Place, Washington",earthquake,0101000020AD100000BB490C022BAF5EC0DB8AFD65F78C4740,
28:46.1,17.201,-95.53,4,usb000sq0y,21/11/2014 18:19,"40km NE of San Miguel Quetzaltepec, Mexico",earthquake,0101000020AD10000052B81E85EBE157C0FA7E6ABC74333140,
02:44.8,34.0338333,-116.6503333,3.16,ci37278104,47:10.5,"6km WSW of Morongo Valley, California",earthquake,0101000020AD100000FBBF8F0F9F295DC004824AA654044140,California
28:57.6,19.1714,-64.2375,3.1,pr14284005,02/11/2014 0:59,"92km NNE of Road Town, British Virgin Islands",earthquake,0101000020AD10000033333333330F50C0CE88D2DEE02B3340,
34:18.8,11.501,-87.1262,4.7,usb000sl3u,18/11/2014 12:39,"73km WSW of Masachapa, Nicaragua",earthquake,0101000020AD10000055302AA913C855C08D976E1283002740,
46:02.1,16.025,-95.649,5.5,usb000sl3m,43:24.4,"45km ENE of Santa Maria Xadani, Mexico",earthquake,0101000020AD100000A8C64B3789E957C06666666666063040,
42:16.6,14.7372,-94.3579,4.5,usb000sl09,20/11/2014 04:57,"152km SSW of Paredon, Mexico",earthquake,0101000020AD10000042CF66D5E79657C0EF38454772792D40,
06:35.7,14.635,-94.372,4.1,usc000su4v,07/11/2014 7:42,"163km SSW of Paredon, Mexico",earthquake,0101000020AD1000002C8716D9CE9757C085EB51B81E452D40,
38:09.5,19.1737,-64.6035,3.1,pr14284001,58:38.0,"83km N of Road Town, British Virgin Islands",earthquake,0101000020AD100000B4C876BE9F2650C0B1506B9A772C3340,
34:28.9,18.1919,-63.7405,3.3,pr14283007,10:04.0,"70km WNW of Marigot, Saint Martin",earthquake,0101000020AD100000105839B4C8DE4FC0371AC05B20313240,
57:21.9,37.0836,-104.9037,3.3,usb000skxr,14:43.6,"37km WSW of Trinidad, Colorado",earthquake,0101000020AD1000004B598638D6395AC009F9A067B38A4240,Colorado
52:06.4,19.1355,-64.6924,3.4,pr14283005,15/11/2014 13:29,"79km N of Road Town, British Virgin Islands",earthquake,0101000020AD10000007F01648502C50C0A69BC420B0223340,
26:20.5,35.7476,-97.1228,3.1,usb000skt3,14/11/2014 17:59,"11km NE of Luther, Oklahoma",earthquake,0101000020AD100000B9FC87F4DB4758C0AB3E575BB1DF4140,Oklahoma
18:24.7,35.7503,-97.1212,3.2,usb000sksa,45:21.4,"11km NE of Luther, Oklahoma",earthquake,0101000020AD1000009D11A5BDC14758C02B1895D409E04140,Oklahoma
10/10/2014 13:51,35.9466,-96.7594,4.2,usb000skq4,45:32.6,"4km S of Cushing, Oklahoma",earthquake,0101000020AD100000462575029A3058C0613255302AF94140,Oklahoma
52:39.6,8.4656,-83.0271,4.6,usb000skmp,04:26.3,"19km WNW of Finca Blanco Numero Uno, Panama",earthquake,0101000020AD1000002F6EA301BCC154C003098A1F63EE2040,
38:35.4,35.8181,-97.4177,3,usb000skl3,03:03.1,"6km S of Guthrie, Oklahoma",earthquake,0101000020AD10000082E2C798BB5A58C0C66D3480B7E84140,Oklahoma
06:51.7,40.4103333,-125.4391667,3.64,nc72324081,22/11/2014 01:12,"101km W of Ferndale, California",earthquake,0101000020AD100000827FA54E1B5C5FC0D9FA33CD85344440,
10/10/2014 6:22,8.37,-83.126,5,usb000skkx,27:47.7,"28km W of Finca Blanco Numero Uno, Panama",earthquake,0101000020AD100000F2D24D6210C854C03D0AD7A370BD2040,
58:51.1,37.009,-97.976,3.2,usb000skjr,24:20.8,"16km SSE of Anthony, Kansas",earthquake,0101000020AD1000005839B4C8767E58C0FED478E926814240,Kansas
51:47.6,31.3023333,-115.4851667,3.1,ci37277600,29:29.6,"152km S of Calexico, California",earthquake,0101000020AD100000EE66A1F80CDF5CC0E3FD13B7654D3F40,
36:51.3,18.4619,-68.1286,3.4,pr14282010,19/11/2014 08:58,"31km ESE of Punta Cana, Dominican Republic",earthquake,0101000020AD10000000917EFB3A0851C0BC0512143F763240,
42:28.3,18.6334,-66.735,3,pr14282009,19/11/2014 09:03,"17km N of Arecibo, Puerto Rico",earthquake,0101000020AD100000D7A3703D0AAF50C052499D8026A23240,
31:53.6,19.0944,-67.7434,3,pr14282008,18/11/2014 02:16,"89km NE of Punta Cana, Dominican Republic",earthquake,0101000020AD1000002BF697DD93EF50C00EBE30992A183340,
49:57.9,37.4781667,-118.7846667,3.05,nc72323361,39:49.2,"25km SE of Mammoth Lakes, California",earthquake,0101000020AD100000A9B0ADFA37B25DC0A444019134BD4240,California
49:17.7,40.7825,-108.5197,3,usb000sk6i,23/11/2014 18:33,"80km NNE of Rangely, Colorado",earthquake,0101000020AD100000CCEEC9C342215BC05C8FC2F528644440,Colorado
24:57.3,19.2092,-64.4179,3.1,pr14281011,01/11/2014 22:25,"90km NNE of Road Town, British Virgin Islands",earthquake,0101000020AD100000E63FA4DFBE1A50C0BD5296218E353340,
44:12.6,36.1773,-97.2558,3.3,usb000sk2i,42:06.0,"12km SSE of Perry, Oklahoma",earthquake,0101000020AD1000004694F6065F5058C058CA32C4B1164240,Oklahoma
08/10/2014 18:57,63.2264,-149.6543,3,ak11413061,18/11/2014 18:47,"39km WSW of Cantwell, Alaska",earthquake,0101000020AD100000BBB88D06F0B462C03EE8D9ACFA9C4F40,Alaska
08/10/2014 11:59,56.4988,-156.804,3,ak11412699,07/11/2014 5:38,"105km NW of Chirikof Island, Alaska",earthquake,0101000020AD1000007D3F355EBA9963C0569FABADD83F4C40,
42:51.8,16.504,-94.667,4,usc000su4f,41:02.8,"8km SW of Niltepec, Mexico",earthquake,0101000020AD100000A69BC420B0AA57C01B2FDD2406813040,
39:19.2,18.7042,-68.216,3.4,pr14281008,13/11/2014 06:37,"24km NE of Punta Cana, Dominican Republic",earthquake,0101000020AD100000E8FBA9F1D20D51C0DCD7817346B43240,
08/10/2014 9:24,14.563,-92.492,4.7,usb000sjv6,13/11/2014 09:25,"19km SSW of Puerto Madero, Mexico",earthquake,0101000020AD100000736891ED7C1F57C0C64B378941202D40,
16:00.5,18.7233,-67.5538,3.2,pr14281002,17/11/2014 07:58,"53km NW of Aguadilla, Puerto Rico",earthquake,0101000020AD10000096218E7571E350C0613255302AB93240,
40:58.8,10.6272,-86.825,4.8,usb000sjtz,20/11/2014 07:06,"125km WSW of San Juan del Sur, Nicaragua",earthquake,0101000020AD100000CDCCCCCCCCB455C0371AC05B20412540,
28:34.5,19.4071,-64.7798,3,pr14281006,19/11/2014 03:37,"110km N of Road Town, British Virgin Islands",earthquake,0101000020AD100000EE5A423EE83150C09C33A2B437683340,
